id_venta,fecha_venta,id_cliente,id_canal,canal_texto,id_vendedor,id_promocion,total_factura
1461,2024-05-15,83,3,mayoreo,2,0,24000.0
1462,2024-05-01,35,3,MAYOREO,1,0,18000.0
1463,2024-05-01,73,3,Mayoreo,3,1,18900.0
1464,2024-05-31,52,3,MAYOREO,3,0,18000.0
1465,2024-05-20,51,3,Venta mayoreo,1,1,20520.0
1466,2024-05-21,80,3,MAYOREO,2,1,10800.0
1467,2024-05-29,93,3,Venta mayoreo,3,1,5400.0
1468,2024-05-11,3,3,Mayoreo,3,0,24000.0
1469,2024-05-10,3,3,Mayoreo,1,0,6000.0
1470,2024-05-24,82,3,Mayoreo,1,0,6000.0
1471,2024-05-02,36,3,MAYOREO,3,1,21600.0
1472,2024-05-04,68,3,Venta mayoreo,4,1,5400.0
1473,2024-05-16,78,3,MAYOREO,1,1,21600.0
1474,2024-05-16,87,3,MAYOREO,4,0,21000.0
1475,2024-05-16,87,3,Mayoreo,3,0,9450.0
1476,2024-05-20,55,3,,2,0,39000.0
1477,2024-05-12,34,3,Venta mayoreo,3,1,10800.0
1478,2024-05-30,27,3,Venta mayoreo,3,0,18000.0
1479,2024-05-06,69,3,mayoreo,1,1,16200.0
1480,2024-05-17,33,3,Mayoreo,2,1,10800.0
1481,2024-05-25,64,3,Mayoreo,1,0,12000.0
1482,2024-05-04,86,3,Mayoreo,2,0,30000.0
1483,2024-05-28,48,3,Venta mayoreo,1,1,13500.0
1484,2024-05-21,76,3,mayoreo,2,0,9000.0
1485,2024-05-28,25,3,Mayoreo,1,0,21000.0
1486,2024-05-30,88,3,Venta mayoreo,3,0,33000.0
1487,2024-05-29,88,3,Venta mayoreo,2,0,30000.0
1488,2024-05-18,11,3,mayoreo,1,1,11340.0
1489,2024-05-17,11,3,MAYOREO,1,1,10260.0
1490,2024-05-11,29,3,mayoreo,3,0,24000.0
1491,2024-05-05,29,3,,3,0,9000.0
1492,2024-05-02,37,3,Venta mayoreo,4,1,5400.0
1493,2024-05-15,37,3,Mayoreo,2,0,30000.0
1494,2024-05-04,61,3,MAYOREO,3,1,21600.0
1495,2024-05-26,95,3,Venta mayoreo,4,1,16200.0
1496,2024-05-11,90,3,MAYOREO,1,0,30000.0
1497,2024-05-17,79,3,mayoreo,1,1,5400.0
1498,2024-05-27,31,3,Venta mayoreo,1,0,12000.0
1499,2024-05-01,28,3,Mayoreo,2,0,6000.0
1500,2024-05-31,28,3,Mayoreo,1,1,8100.0
1501,2024-05-13,67,3,Mayoreo,3,0,18000.0
1502,2024-05-19,57,3,MAYOREO,4,0,18000.0
1503,2024-05-05,54,3,Venta mayoreo,3,1,27000.0
1504,2024-05-12,4,3,mayoreo,1,0,9000.0
1505,2024-05-18,8,3,MAYOREO,3,0,30000.0
1506,2024-05-31,8,3,Mayoreo,4,0,11400.0
1507,2024-05-23,92,3,Mayoreo,1,0,18000.0
1508,2024-05-27,15,3,Mayoreo,4,1,38880.0
1509,2024-05-07,15,3,MAYOREO,1,1,10800.0
1510,2024-05-07,91,3,mayoreo,2,0,14550.0
1511,2024-05-24,91,3,MAYOREO,4,0,25200.0
1512,2024-05-31,26,3,Mayoreo,2,1,5670.0
1513,2024-05-13,26,3,mayoreo,4,1,5400.0
1514,2024-06-05,44,3,Venta mayoreo,2,0,12000.0
1515,2024-06-14,41,3,Venta mayoreo,3,0,12000.0
1516,2024-06-05,10,3,Venta mayoreo,3,1,16200.0
1517,2024-06-22,82,3,MAYOREO,3,0,24000.0
1518,2024-06-23,94,3,Venta mayoreo,2,1,19305.0
1519,2024-06-10,14,3,MAYOREO,2,1,16200.0
1520,2024-06-08,14,3,Mayoreo,2,1,16200.0
1521,2024-06-10,5,3,Venta mayoreo,1,0,6000.0
1522,2024-06-18,63,3,mayoreo,1,1,21600.0
1523,2024-06-10,63,3,mayoreo,4,0,18000.0
1524,2024-06-06,57,3,MAYOREO,3,0,24000.0
1525,2024-06-21,91,3,Venta mayoreo,2,1,16200.0
1526,2024-06-12,77,3,MAYOREO,2,1,8100.0
1527,2024-06-15,93,3,Mayoreo,2,1,8100.0
1528,2024-06-27,97,3,mayoreo,1,0,9000.0
1529,2024-06-11,97,3,MAYOREO,2,1,16200.0
1530,2024-06-24,34,3,MAYOREO,4,0,9000.0
1531,2024-06-21,33,3,Venta mayoreo,2,0,9000.0
1532,2024-06-24,33,3,Venta mayoreo,4,0,18000.0
1533,2024-06-19,15,3,MAYOREO,3,0,12000.0
1534,2024-06-23,62,3,mayoreo,2,0,18000.0
1535,2024-06-30,32,3,mayoreo,4,0,21000.0
1536,2024-06-18,45,3,Venta mayoreo,3,1,20790.0
1537,2024-06-04,45,3,mayoreo,2,1,8100.0
1538,2024-06-06,8,3,Mayoreo,4,0,27000.0
1539,2024-06-26,85,3,Venta mayoreo,4,1,21600.0
1540,2024-06-06,68,3,mayoreo,4,1,27000.0
1541,2024-06-14,80,3,Mayoreo,4,0,12000.0
1542,2024-06-01,11,3,Mayoreo,2,1,21600.0
1543,2024-06-04,58,3,MAYOREO,2,0,18000.0
1544,2024-06-22,58,3,Mayoreo,4,0,12000.0
1545,2024-06-13,92,3,mayoreo,1,0,27000.0
1546,2024-06-11,92,3,Venta mayoreo,1,0,12000.0
1547,2024-06-11,59,3,MAYOREO,3,1,10260.0
1548,2024-06-04,17,3,MAYOREO,4,0,18000.0
1549,2024-06-11,12,3,mayoreo,1,0,15000.0
1550,2024-06-20,9,3,Venta mayoreo,2,1,8100.0
1551,2024-06-24,6,3,Mayoreo,4,0,18000.0
1552,2024-06-11,50,3,mayoreo,2,1,10800.0
1553,2024-06-15,42,3,Mayoreo,2,0,24000.0
1554,2024-06-30,73,3,mayoreo,2,1,10800.0
1555,2024-06-21,56,3,Venta mayoreo,4,1,21600.0
1556,2024-06-26,46,3,mayoreo,2,0,15000.0
1557,2024-06-03,46,3,MAYOREO,4,1,16200.0
1558,2024-06-13,67,3,Venta mayoreo,2,0,33000.0
1559,2024-06-23,52,3,mayoreo,2,1,8100.0
1560,2024-06-01,95,3,mayoreo,1,0,18000.0
1561,2024-06-07,88,3,Venta mayoreo,3,0,12000.0
1562,2024-06-04,53,3,Venta mayoreo,3,0,30900.0
1563,2024-06-06,30,3,Mayoreo,4,1,10800.0
1564,2024-06-25,64,3,Mayoreo,4,1,18630.0
1565,2024-06-01,64,3,MAYOREO,4,0,18000.0
1566,2024-06-12,21,3,MAYOREO,1,0,9450.0
1567,2024-06-20,96,3,mayoreo,3,1,16200.0
1568,2024-06-28,96,3,MAYOREO,1,0,24000.0
1569,2024-06-22,65,3,Venta mayoreo,1,1,18900.0
1570,2024-06-02,29,3,mayoreo,4,1,27000.0
1571,2024-06-23,61,3,Mayoreo,2,1,29700.0
1572,2024-06-19,61,3,Venta mayoreo,4,0,9000.0
1573,2024-06-11,78,3,Mayoreo,3,0,35700.0
1574,2024-06-20,78,3,MAYOREO,2,0,18000.0
1575,2024-06-20,79,3,Mayoreo,3,1,24300.0
1576,2024-06-26,55,3,Mayoreo,2,1,21600.0
1577,2024-06-13,37,3,MAYOREO,3,1,27000.0
1578,2024-06-25,37,3,mayoreo,4,0,24000.0
1579,2024-06-07,47,3,mayoreo,4,0,12000.0
1580,2024-06-04,20,3,MAYOREO,4,1,5400.0
1581,2024-06-02,26,3,mayoreo,4,1,10800.0
1582,2024-06-15,99999,3,Mayoreo,1,0,18300.0
1583,2024-06-19,27,3,mayoreo,1,1,8100.0
1584,2024-06-13,49,3,Venta mayoreo,1,0,12000.0
1585,2024-06-04,28,3,mayoreo,1,0,6000.0
1586,2024-06-07,16,3,Mayoreo,1,0,18000.0
1587,2024-06-14,16,3,MAYOREO,4,0,24000.0
1588,2024-06-17,2,3,mayoreo,2,1,8100.0
1589,2024-06-07,31,3,MAYOREO,3,0,9000.0
1590,2024-06-09,43,3,MAYOREO,2,0,18000.0
1591,2024-06-04,43,3,MAYOREO,3,0,6000.0
1592,2024-06-08,81,3,MAYOREO,4,1,5400.0
1593,2024-06-19,81,3,Venta mayoreo,2,0,42000.0
1594,2024-06-05,51,3,MAYOREO,1,1,21600.0
1595,2024-06-15,89,3,mayoreo,3,0,9000.0
1596,2024-06-03,69,3,Mayoreo,1,0,6000.0
1597,2024-06-14,22,3,Mayoreo,2,0,30000.0
1598,2024-06-17,23,3,mayoreo,2,0,5700.0
1599,2024-06-13,60,3,Venta mayoreo,3,1,27000.0
1600,2024-06-27,38,3,Mayoreo,1,0,33000.0
1601,2024-06-16,39,3,mayoreo,3,1,18900.0
1602,2024-06-12,39,3,MAYOREO,1,0,9000.0
1603,2024-06-04,18,3,Venta mayoreo,4,1,27000.0
1604,2024-06-02,75,3,Venta mayoreo,4,0,12000.0
1605,2024-06-08,87,3,mayoreo,4,0,9000.0
1606,2024-06-17,83,3,mayoreo,2,0,12000.0
1607,2024-06-05,48,3,mayoreo,2,1,13500.0
1608,2024-06-09,48,3,MAYOREO,2,0,18000.0
1609,2024-06-16,35,3,mayoreo,3,1,5400.0
1610,2024-06-19,35,3,Venta mayoreo,1,0,9000.0
1611,2024-06-30,40,3,MAYOREO,3,0,9000.0
1612,2024-06-24,40,3,MAYOREO,3,1,10800.0
1613,2024-06-14,4,3,Mayoreo,2,0,30000.0
1614,2024-06-25,4,3,mayoreo,1,0,18000.0
1615,2024-06-23,90,3,MAYOREO,1,1,10800.0
1616,2024-06-05,90,3,Mayoreo,3,1,8100.0
1617,2024-07-30,92,3,Mayoreo,1,1,5400.0
1618,2024-07-03,72,3,mayoreo,3,1,8100.0
1619,2024-07-18,35,3,mayoreo,1,1,24300.0
1620,2024-07-29,35,3,MAYOREO,1,0,46800.0
1621,2024-07-14,94,3,Venta mayoreo,3,1,21330.0
1622,2024-07-25,94,3,Venta mayoreo,1,0,12000.0
1623,2024-07-11,19,3,Venta mayoreo,4,0,9000.0
1624,2024-07-11,19,3,mayoreo,4,1,18900.0
1625,2024-07-03,54,3,Venta mayoreo,2,1,5400.0
1626,2024-07-12,54,3,Venta mayoreo,2,1,21600.0
1627,2024-07-31,80,3,Venta mayoreo,2,1,11340.0
1628,2024-07-19,80,3,mayoreo,3,0,12000.0
1629,2024-07-01,39,3,mayoreo,2,1,5670.0
1630,2024-07-18,43,3,mayoreo,4,0,9000.0
1631,2024-07-05,9,3,Mayoreo,4,0,9000.0
1632,2024-07-02,82,3,MAYOREO,1,0,6000.0
1633,2024-07-25,3,3,mayoreo,3,0,24000.0
1634,2024-07-16,47,3,MAYOREO,3,1,5400.0
1635,2024-07-13,30,3,mayoreo,1,0,41100.0
1636,2024-07-22,37,3,MAYOREO,4,0,36000.0
1637,2024-07-25,37,3,mayoreo,4,0,12000.0
1638,2024-07-10,24,3,MAYOREO,3,0,21000.0
1639,2024-07-04,34,3,Venta mayoreo,2,0,9000.0
1640,2024-07-11,34,3,Mayoreo,2,1,18900.0
1641,2024-07-28,4,3,Venta mayoreo,4,1,5400.0
1642,2024-07-24,70,3,mayoreo,4,1,8100.0
1643,2024-07-31,70,3,MAYOREO,4,0,15000.0
1644,2024-07-03,76,3,Venta mayoreo,4,1,16200.0
1645,2024-07-03,15,3,mayoreo,3,0,9000.0
1646,2024-07-26,50,3,mayoreo,1,1,10800.0
1647,2024-07-27,81,3,mayoreo,4,0,18000.0
1648,2024-07-21,96,3,Venta mayoreo,2,1,21600.0
1649,2024-07-23,28,3,mayoreo,4,0,27000.0
1650,2024-07-30,58,3,Mayoreo,1,0,18000.0
1651,2024-07-30,84,3,mayoreo,2,0,36000.0
1652,2024-07-15,89,3,mayoreo,3,1,24300.0
1653,2024-07-30,36,3,MAYOREO,3,1,8100.0
1654,2024-07-18,36,3,Venta mayoreo,2,0,18000.0
1655,2024-07-11,73,3,Mayoreo,4,0,18000.0
1656,2024-07-31,52,3,mayoreo,1,1,5400.0
1657,2024-07-01,21,3,MAYOREO,2,0,12000.0
1658,2024-07-08,59,3,mayoreo,1,0,15000.0
1659,2024-07-29,16,3,mayoreo,4,1,16200.0
1660,2024-07-16,16,3,MAYOREO,4,0,9000.0
1661,2024-07-21,48,3,Venta mayoreo,1,0,24000.0
1662,2024-07-07,63,3,mayoreo,3,0,18000.0
1663,2024-07-23,29,3,MAYOREO,3,0,24000.0
1664,2024-07-31,29,3,MAYOREO,4,1,10800.0
1665,2024-07-07,25,3,MAYOREO,3,0,9000.0
1666,2024-07-14,25,3,Venta mayoreo,2,1,16200.0
1667,2024-07-14,11,3,mayoreo,3,1,27000.0
1668,2024-07-04,11,3,mayoreo,1,1,16200.0
1669,2024-07-22,32,3,Venta mayoreo,1,1,24300.0
1670,2024-07-10,7,3,Venta mayoreo,1,1,5400.0
1671,2024-07-03,33,3,Mayoreo,3,0,18000.0
1672,2024-07-12,13,3,mayoreo,1,0,18000.0
1673,2024-07-08,13,3,Mayoreo,1,1,8100.0
1674,2024-07-31,31,3,Venta mayoreo,3,1,16200.0
1675,2024-07-04,31,3,Venta mayoreo,1,1,24300.0
1676,2024-07-08,55,3,mayoreo,1,1,8505.0
1677,2024-07-13,53,3,MAYOREO,3,1,10800.0
1678,2024-07-05,14,3,mayoreo,4,1,16200.0
1679,2024-07-06,14,3,Venta mayoreo,2,0,12000.0
1680,2024-07-05,38,3,MAYOREO,1,1,8505.0
1681,2024-07-13,99999,3,Mayoreo,1,1,10800.0
1682,2024-07-02,56,3,Venta mayoreo,4,0,12000.0
1683,2024-07-26,62,3,Venta mayoreo,3,1,16200.0
1684,2024-07-05,62,3,mayoreo,1,0,24000.0
1685,2024-07-27,67,3,Mayoreo,1,1,24300.0
1686,2024-07-16,67,3,MAYOREO,4,1,8100.0
1687,2024-07-14,79,3,Venta mayoreo,3,0,12000.0
1688,2024-07-31,79,3,mayoreo,3,1,32400.0
1689,2024-07-07,20,3,Venta mayoreo,4,1,10800.0
1690,2024-07-04,20,3,mayoreo,3,0,12000.0
1691,2024-07-26,86,3,Mayoreo,1,1,16200.0
1692,2024-07-01,86,3,mayoreo,1,1,16200.0
1693,2024-07-14,66,3,MAYOREO,2,0,12000.0
1694,2024-07-04,12,3,mayoreo,3,0,12000.0
1695,2024-07-13,85,3,MAYOREO,4,0,24000.0
1696,2024-07-03,27,3,MAYOREO,1,0,15300.0
1697,2024-07-21,51,3,Mayoreo,1,1,10800.0
1698,2024-07-31,51,3,MAYOREO,3,0,18000.0
1699,2024-07-07,6,3,Mayoreo,2,1,5400.0
1700,2024-07-02,65,3,,3,0,9000.0
1701,2024-07-14,78,3,mayoreo,2,1,16200.0
1702,2024-07-10,61,3,Venta mayoreo,2,0,21600.0
1703,2024-07-02,17,3,Venta mayoreo,3,0,17100.0
1704,2024-07-12,97,3,mayoreo,3,0,6000.0
1705,2024-07-05,49,3,Venta mayoreo,4,1,18900.0
1706,2024-07-11,22,3,mayoreo,2,0,24000.0
1707,2024-07-24,22,3,Venta mayoreo,4,0,12000.0
1708,2024-07-02,90,3,Mayoreo,2,0,12000.0
1709,2024-07-21,90,3,MAYOREO,2,0,9000.0
1710,2024-07-19,5,3,Mayoreo,3,1,16200.0
1711,2024-07-19,5,3,mayoreo,1,0,18000.0
1712,2024-07-05,60,3,MAYOREO,1,0,9000.0
1713,2024-07-23,18,3,MAYOREO,4,1,16200.0
1714,2024-07-21,18,3,Mayoreo,2,1,8100.0
1715,2024-07-30,69,3,Mayoreo,3,0,24000.0
1716,2024-07-03,68,3,Mayoreo,1,0,12000.0
1717,2024-07-28,2,3,mayoreo,4,0,6000.0
1718,2024-07-02,46,3,mayoreo,1,1,10800.0
1719,2024-07-07,95,3,Mayoreo,1,1,21600.0
1720,2024-07-29,71,3,Mayoreo,1,1,10260.0
1721,2024-07-30,23,3,MAYOREO,2,0,9000.0
1722,2024-07-12,87,3,mayoreo,3,0,15000.0
1723,2024-07-21,87,3,Mayoreo,3,0,18000.0
1724,2024-07-15,74,3,Mayoreo,3,1,8505.0
1725,2024-07-11,93,3,Venta mayoreo,1,0,12000.0
1726,2024-07-10,45,3,mayoreo,2,0,21000.0
1727,2024-08-08,75,3,MAYOREO,2,1,19440.0
1728,2024-08-06,52,3,Mayoreo,2,1,10800.0
1729,2024-08-19,6,3,Mayoreo,2,0,18000.0
1730,2024-08-26,80,3,MAYOREO,2,1,8100.0
1731,2024-08-12,37,3,Venta mayoreo,4,1,10800.0
1732,2024-08-30,48,3,mayoreo,2,1,16200.0
1733,2024-08-20,36,3,Venta mayoreo,2,1,5400.0
1734,2024-08-29,86,3,Venta mayoreo,1,0,18000.0
1735,2024-08-03,34,3,mayoreo,3,1,24300.0
1736,2024-08-24,34,3,Venta mayoreo,3,1,8100.0
1737,2024-08-19,85,3,Venta mayoreo,2,0,36000.0
1738,2024-08-10,79,3,mayoreo,4,1,5400.0
1739,2024-08-10,3,3,mayoreo,3,1,8100.0
1740,2024-08-30,3,3,mayoreo,1,1,10800.0
1741,2024-08-16,17,3,Venta mayoreo,4,0,24000.0
1742,2024-08-04,17,3,Mayoreo,3,0,23700.0
1743,2024-08-17,41,3,Mayoreo,4,0,18000.0
1744,2024-08-18,74,3,Venta mayoreo,2,0,12000.0
1745,2024-08-06,74,3,mayoreo,1,0,18000.0
1746,2024-08-02,43,3,MAYOREO,4,1,10800.0
1747,2024-08-29,35,3,MAYOREO,4,1,8100.0
1748,2024-08-08,24,3,Mayoreo,3,0,9000.0
1749,2024-08-26,58,3,Venta mayoreo,1,0,15000.0
1750,2024-08-02,61,3,mayoreo,2,1,24300.0
1751,2024-08-01,61,3,Mayoreo,1,0,18000.0
1752,2024-08-18,4,3,mayoreo,1,1,13230.0
1753,2024-08-10,4,3,MAYOREO,1,1,8100.0
1754,2024-08-29,87,3,Venta mayoreo,1,1,10260.0
1755,2024-08-20,90,3,Mayoreo,3,0,27000.0
1756,2024-08-16,90,3,MAYOREO,1,1,18900.0
1757,2024-08-04,78,3,Mayoreo,2,0,24000.0
1758,2024-08-13,95,3,mayoreo,1,0,12000.0
1759,2024-08-27,95,3,Mayoreo,3,1,8100.0
1760,2024-08-11,47,3,Mayoreo,1,0,12000.0
1761,2024-08-24,63,3,Venta mayoreo,4,1,5400.0
1762,2024-08-16,63,3,MAYOREO,3,1,27000.0
1763,2024-08-23,29,3,mayoreo,2,1,24300.0
1764,2024-08-23,54,3,mayoreo,1,1,18900.0
1765,2024-08-27,54,3,Venta mayoreo,3,0,9000.0
1766,2024-08-04,9,3,Venta mayoreo,3,0,6000.0
1767,2024-08-24,12,3,Mayoreo,2,0,28800.0
1768,2024-08-10,93,3,Venta mayoreo,4,0,9000.0
1769,2024-08-20,42,3,MAYOREO,1,0,48000.0
1770,2024-08-20,42,3,mayoreo,1,0,27000.0
1771,2024-08-09,71,3,MAYOREO,3,1,5400.0
1772,2024-08-28,71,3,mayoreo,4,0,9000.0
1773,2024-08-12,73,3,Mayoreo,4,1,32400.0
1774,2024-08-22,73,3,MAYOREO,1,0,18000.0
1775,2024-08-03,30,3,mayoreo,4,1,8100.0
1776,2024-08-09,13,3,Mayoreo,4,0,18000.0
1777,2024-08-03,13,3,MAYOREO,4,1,24300.0
1778,2024-08-07,18,3,MAYOREO,4,0,9000.0
1779,2024-08-23,51,3,Venta mayoreo,2,1,8505.0
1780,2024-08-23,51,3,MAYOREO,1,1,28620.0
1781,2024-08-15,96,3,Mayoreo,3,0,12000.0
1782,2024-08-14,19,3,MAYOREO,3,0,9000.0
1783,2024-08-25,19,3,mayoreo,3,1,10800.0
1784,2024-08-02,60,3,MAYOREO,4,0,27000.0
1785,2024-08-19,33,3,Mayoreo,3,0,24000.0
1786,2024-08-06,33,3,mayoreo,4,0,6000.0
1787,2024-08-01,10,3,mayoreo,4,0,12000.0
1788,2024-08-04,16,3,MAYOREO,3,1,8100.0
1789,2024-08-13,65,3,Mayoreo,2,0,24000.0
1790,2024-08-27,83,3,Mayoreo,2,1,16200.0
1791,2024-08-09,11,3,Mayoreo,4,0,12000.0
1792,2024-08-13,84,3,Venta mayoreo,4,0,12600.0
1793,2024-08-24,82,3,MAYOREO,3,0,21000.0
1794,2024-08-30,5,3,Venta mayoreo,4,0,12600.0
1795,2024-08-20,53,3,Mayoreo,3,0,9000.0
1796,2024-08-11,53,3,Venta mayoreo,2,1,10800.0
1797,2024-08-16,68,3,mayoreo,4,1,11340.0
1798,2024-08-05,68,3,MAYOREO,3,0,18000.0
1799,2024-08-04,92,3,,3,0,30000.0
1800,2024-08-22,77,3,Mayoreo,4,1,8100.0
1801,2024-08-09,77,3,MAYOREO,2,1,13905.0
1802,2024-08-18,59,3,mayoreo,2,1,16200.0
1803,2024-08-07,89,3,Venta mayoreo,4,0,17100.0
1804,2024-08-25,62,3,Mayoreo,1,1,32400.0
1805,2024-08-12,39,3,MAYOREO,1,0,9000.0
1806,2024-08-17,22,3,Venta mayoreo,3,0,12000.0
1807,2024-08-10,44,3,Venta mayoreo,4,1,10800.0
1808,2024-08-05,44,3,Venta mayoreo,1,0,12000.0
1809,2024-08-31,46,3,mayoreo,4,1,27000.0
1810,2024-08-10,72,3,Venta mayoreo,2,1,8100.0
1811,2024-08-20,56,3,Mayoreo,4,0,15000.0
1812,2024-08-29,56,3,Mayoreo,4,0,12000.0
1813,2024-08-27,49,3,Venta mayoreo,4,0,24000.0
1814,2024-08-26,2,3,mayoreo,4,1,8100.0
1815,2024-08-23,23,3,Venta mayoreo,3,0,9000.0
1816,2024-08-25,70,3,MAYOREO,3,1,16200.0
1817,2024-08-23,40,3,mayoreo,3,1,10800.0
1818,2024-08-10,76,3,Venta mayoreo,4,1,10800.0
1819,2024-08-19,76,3,Venta mayoreo,2,0,18000.0
1820,2024-08-22,57,3,MAYOREO,1,0,9000.0
1821,2024-08-30,94,3,MAYOREO,1,1,32400.0
1822,2024-08-18,97,3,mayoreo,2,0,24000.0
1823,2024-08-27,21,3,Mayoreo,1,0,21000.0
1824,2024-08-19,21,3,Mayoreo,4,1,10800.0
1825,2024-08-01,45,3,MAYOREO,4,1,10800.0
1826,2024-08-08,28,3,mayoreo,4,1,27540.0
1827,2024-08-11,81,3,mayoreo,2,0,18000.0
1828,2024-08-22,66,3,mayoreo,2,1,21600.0
1829,2024-08-30,55,3,MAYOREO,4,1,18900.0
1830,2024-08-26,55,3,mayoreo,2,1,16200.0
1831,2024-08-13,91,3,Mayoreo,1,1,24300.0
1832,2024-08-22,26,3,MAYOREO,3,1,24570.0
1833,2024-08-19,26,3,MAYOREO,3,1,8100.0
1834,2024-09-13,91,3,mayoreo,3,1,8100.0
1835,2024-09-30,93,3,Mayoreo,2,1,18900.0
1836,2024-09-30,42,3,Venta mayoreo,1,0,24000.0
1837,2024-09-13,42,3,Mayoreo,2,1,16200.0
1838,2024-09-07,48,3,Mayoreo,4,0,18000.0
1839,2024-09-28,59,3,Venta mayoreo,4,0,12600.0
1840,2024-09-28,29,3,Mayoreo,2,1,21600.0
1841,2024-09-17,29,3,mayoreo,1,0,15000.0
1842,2024-09-26,25,3,mayoreo,4,1,11340.0
1843,2024-09-04,43,3,Venta mayoreo,2,1,37800.0
1844,2024-09-09,43,3,mayoreo,2,1,21600.0
1845,2024-09-08,61,3,Venta mayoreo,3,1,8100.0
1846,2024-09-24,31,3,Mayoreo,2,0,9000.0
1847,2024-09-21,31,3,MAYOREO,2,1,18900.0
1848,2024-09-24,60,3,Venta mayoreo,4,1,16200.0
1849,2024-09-12,94,3,Venta mayoreo,1,1,5400.0
1850,2024-09-12,94,3,mayoreo,4,1,5400.0
1851,2024-09-05,44,3,MAYOREO,2,0,12000.0
1852,2024-09-18,27,3,mayoreo,4,1,24300.0
1853,2024-09-18,35,3,Mayoreo,1,0,12000.0
1854,2024-09-25,35,3,MAYOREO,1,0,27000.0
1855,2024-09-09,34,3,Mayoreo,4,0,9000.0
1856,2024-09-18,34,3,MAYOREO,3,0,24000.0
1857,2024-09-19,79,3,Mayoreo,3,1,21600.0
1858,2024-09-04,4,3,MAYOREO,3,0,9000.0
1859,2024-09-03,4,3,MAYOREO,1,1,18900.0
1860,2024-09-22,19,3,Mayoreo,2,1,27000.0
1861,2024-09-12,17,3,Mayoreo,4,0,18000.0
1862,2024-09-01,54,3,MAYOREO,4,1,8100.0
1863,2024-09-27,56,3,Mayoreo,3,0,9000.0
1864,2024-09-09,56,3,MAYOREO,4,0,18000.0
1865,2024-09-03,52,3,Mayoreo,1,1,32400.0
1866,2024-09-12,64,3,mayoreo,3,1,5130.0
1867,2024-09-18,8,3,Venta mayoreo,3,1,10800.0
1868,2024-09-13,69,3,Venta mayoreo,1,1,27000.0
1869,2024-09-29,69,3,Venta mayoreo,4,1,5400.0
1870,2024-09-28,9,3,Venta mayoreo,3,0,18000.0
1871,2024-09-12,67,3,mayoreo,2,1,10800.0
1872,2024-09-23,67,3,MAYOREO,2,0,12000.0
1873,2024-09-16,49,3,Venta mayoreo,1,0,6000.0
1874,2024-09-03,80,3,Mayoreo,4,0,12000.0
1875,2024-09-22,57,3,Venta mayoreo,2,0,9000.0
1876,2024-09-20,6,3,Venta mayoreo,2,1,21600.0
1877,2024-09-24,90,3,Venta mayoreo,4,1,10800.0
1878,2024-09-06,75,3,Venta mayoreo,1,1,16200.0
1879,2024-09-21,36,3,Mayoreo,1,1,8100.0
1880,2024-09-01,33,3,MAYOREO,1,1,10800.0
1881,2024-09-12,20,3,mayoreo,2,1,8100.0
1882,2024-09-29,38,3,Mayoreo,4,0,18000.0
1883,2024-09-15,23,3,Venta mayoreo,2,0,9000.0
1884,2024-09-26,95,3,MAYOREO,4,0,12000.0
1885,2024-09-25,66,3,Venta mayoreo,3,1,13500.0
1886,2024-09-03,66,3,Mayoreo,1,1,21600.0
1887,2024-09-14,72,3,Mayoreo,2,0,9000.0
1888,2024-09-03,70,3,Mayoreo,4,0,12000.0
1889,2024-09-08,87,3,mayoreo,2,0,24000.0
1890,2024-09-29,87,3,Venta mayoreo,3,0,15000.0
1891,2024-09-21,7,3,MAYOREO,2,1,5400.0
1892,2024-09-23,7,3,Mayoreo,1,1,10800.0
1893,2024-09-28,37,3,Mayoreo,1,0,12000.0
1894,2024-09-06,37,3,Venta mayoreo,1,1,18900.0
1895,2024-09-05,51,3,,1,1,24300.0
1896,2024-09-10,51,3,Mayoreo,4,0,6000.0
1897,2024-09-24,71,3,mayoreo,1,0,6000.0
1898,2024-09-04,63,3,Venta mayoreo,4,0,12000.0
1899,2024-09-22,12,3,Venta mayoreo,2,0,12000.0
1900,2024-09-10,82,3,mayoreo,3,0,24000.0
1901,2024-09-10,82,3,mayoreo,4,1,10800.0
1902,2024-09-29,53,3,Venta mayoreo,2,1,8100.0
1903,2024-09-28,77,3,MAYOREO,3,0,30000.0
1904,2024-09-28,88,3,mayoreo,4,0,12000.0
1905,2024-09-07,41,3,Venta mayoreo,2,1,21600.0
1906,2024-09-20,41,3,Mayoreo,1,0,17100.0
1907,2024-09-12,14,3,MAYOREO,3,1,16200.0
1908,2024-09-10,55,3,Venta mayoreo,2,1,16200.0
1909,2024-09-28,92,3,Venta mayoreo,4,0,33000.0
1910,2024-09-19,92,3,mayoreo,2,1,8100.0
1911,2024-09-30,81,3,Mayoreo,3,0,34200.0
1912,2024-09-09,81,3,Venta mayoreo,3,1,16200.0
1913,2024-09-14,85,3,Mayoreo,3,1,10800.0
1914,2024-09-30,85,3,Mayoreo,3,0,18000.0
1915,2024-09-11,30,3,MAYOREO,3,1,8100.0
1916,2024-09-30,11,3,Mayoreo,2,1,17010.0
1917,2024-09-28,96,3,Venta mayoreo,3,1,13500.0
1918,2024-09-06,65,3,mayoreo,4,1,16200.0
1919,2024-09-16,13,3,mayoreo,2,1,10800.0
1920,2024-09-06,22,3,Venta mayoreo,3,0,18000.0
1921,2024-09-09,22,3,Mayoreo,4,1,11340.0
1922,2024-09-25,89,3,Mayoreo,3,0,12000.0
